buyer_id,sale_id,buyer_type,payment_mode,loan_taken,loan_provider,loan_amount
9507,L00718,End User,Cheque,True,PNB,2320919
9508,L00667,End User,Cheque,False,,0
9509,L00598,End User,Bank Transfer,False,,0
9510,L00482,Investor,Cash,True,SBI,4095900
9511,L01103,Investor,UPI,True,ICICI,8860052
9512,L00315,End User,Cash,False,,0
9513,L00729,Investor,Cheque,False,,0
9514,L00210,Investor,Bank Transfer,False,,0
9515,L00934,Investor,Cheque,False,,0
9516,L00434,End User,Cash,True,SBI,4031950
9517,L00329,Investor,UPI,True,Axis,1641618
9518,L00261,Investor,Bank Transfer,True,PNB,6981124
9519,L01117,End User,Cheque,True,Axis,2098649
9520,L00307,Investor,Bank Transfer,False,,0
9521,L01067,End User,Cheque,False,,0
9522,L00928,End User,UPI,True,HDFC,9194859
9523,L01025,End User,Cheque,False,,0
9524,L00271,Investor,Cheque,True,Axis,8048522
9525,L00291,Investor,Cash,False,,0
9526,L00813,Investor,Cheque,True,HDFC,6297182
9527,L00097,End User,Cheque,True,HDFC,635943
9528,L00888,End User,UPI,False,,0
9529,L00819,End User,UPI,True,PNB,8317773
9530,L00032,End User,UPI,True,SBI,8938274
9531,L00763,Investor,Cash,True,Axis,5887550
9532,L00954,End User,Bank Transfer,True,SBI,5142702
9533,L00320,Investor,Cash,False,,0
9534,L00299,End User,Cheque,True,Axis,7676878
9535,L00200,End User,Bank Transfer,True,Axis,2944263
9536,L00561,Investor,Cash,True,PNB,8600920
9537,L00179,Investor,UPI,True,PNB,6792830
9538,L01132,End User,Cash,True,PNB,3500427
9539,L00089,End User,UPI,False,,0
9540,L00788,End User,Bank Transfer,True,SBI,3973337
9541,L00725,End User,Bank Transfer,True,HDFC,3133244
9542,L00827,End User,UPI,True,Axis,6824542
9543,L00209,Investor,UPI,False,,0
9544,L01040,Investor,UPI,True,Axis,5659380
9545,L00297,End User,Cash,False,,0
9546,L00998,Investor,UPI,False,,0
9547,L00498,End User,Bank Transfer,True,Axis,5110292
9548,L00835,End User,Cheque,False,,0
9549,L00430,End User,Cash,False,,0
9550,L00507,Investor,Cash,False,,0
9551,L00831,End User,Cheque,True,PNB,1749039
9552,L00694,End User,Cheque,False,,0
9553,L00011,Investor,Cash,True,PNB,964190
9554,L00848,Investor,Cheque,False,,0
9555,L00463,Investor,UPI,False,,0
9556,L00199,End User,Bank Transfer,False,,0
9557,L00060,Investor,Bank Transfer,False,,0
9558,L00907,Investor,Bank Transfer,False,,0
9559,L00997,Investor,Cheque,False,,0
9560,L00276,Investor,UPI,True,ICICI,8503971
9561,L00809,End User,Cheque,False,,0
9562,L00908,End User,Cash,False,,0
9563,L00658,Investor,Cheque,False,,0
9564,L00957,End User,Bank Transfer,True,Axis,1861527
9565,L00886,Investor,Cheque,True,HDFC,9775424
9566,L00221,Investor,UPI,False,,0
9567,L00789,End User,Bank Transfer,True,ICICI,7709572
9568,L00712,Investor,Bank Transfer,False,,0
9569,L00714,End User,Cash,False,,0
9570,L01113,Investor,UPI,False,,0
9571,L01191,Investor,UPI,True,Axis,2166872
9572,L00790,Investor,Cheque,False,,0
9573,L00416,Investor,Cheque,False,,0
9574,L00899,Investor,UPI,False,,0
9575,L00935,Investor,UPI,False,,0
9576,L00266,Investor,UPI,False,,0
9577,L00632,Investor,Bank Transfer,True,SBI,6680731
9578,L00248,End User,Cash,False,,0
9579,L00683,End User,Bank Transfer,True,Axis,9140124
9580,L00559,End User,UPI,True,PNB,6581122
9581,L01137,End User,Cash,False,,0
9582,L00968,End User,Cheque,False,,0
9583,L01005,End User,Cheque,True,HDFC,2007657
9584,L00985,End User,Cheque,True,HDFC,6383584
9585,L00295,Investor,Cheque,True,SBI,686251
9586,L00520,Investor,Cheque,True,ICICI,1339288
9587,L00771,End User,Cash,True,SBI,646287
9588,L00084,End User,Cash,True,PNB,8475451
9589,L00232,End User,Cash,False,,0
9590,L00621,End User,UPI,True,PNB,6590667
9591,L00334,Investor,Cheque,False,,0
9592,L00130,End User,UPI,False,,0
9593,L01012,End User,Cash,True,SBI,4051952
9594,L00645,Investor,Cheque,True,ICICI,3721824
9595,L00974,Investor,Cash,False,,0
9596,L00383,End User,UPI,True,ICICI,2792466
9597,L00868,End User,Cash,True,HDFC,6533369
9598,L00543,Investor,UPI,False,,0
9599,L01194,End User,Cash,False,,0
9600,L00875,End User,Bank Transfer,True,SBI,2363885
9601,L00332,Investor,Cash,False,,0
9602,L00410,Investor,Cash,True,ICICI,5847473
9603,L00077,End User,Cash,False,,0
9604,L00869,End User,Cash,False,,0
9605,L00139,End User,Cheque,False,,0
9606,L00544,End User,Cheque,False,,0
9607,L00674,Investor,UPI,True,ICICI,9715389
9608,L00921,End User,Bank Transfer,True,HDFC,6332012
9609,L00064,End User,UPI,True,HDFC,2581258
9610,L00142,Investor,Cash,True,ICICI,3861709
9611,L00717,Investor,UPI,False,,0
9612,L00377,Investor,Bank Transfer,False,,0
9613,L00364,End User,Cash,False,,0
9614,L00140,End User,Bank Transfer,False,,0
9615,L00885,End User,Cheque,False,,0
9616,L01042,End User,UPI,True,PNB,6496741
9617,L00225,Investor,Cash,False,,0
9618,L00515,Investor,Cash,False,,0
9619,L00267,Investor,Bank Transfer,False,,0
9620,L01170,Investor,Bank Transfer,False,,0
9621,L00487,Investor,UPI,False,,0
9622,L00353,Investor,Cash,True,SBI,636074
9623,L01006,Investor,Cash,True,Axis,9544615
9624,L00618,Investor,Cash,True,PNB,5541802
9625,L00668,Investor,UPI,False,,0
9626,L00775,End User,Cheque,False,,0
9627,L00554,End User,Cheque,False,,0
9628,L00576,Investor,Cash,False,,0
9629,L00915,End User,Cheque,False,,0
9630,L00466,Investor,Cash,True,Axis,9466766
9631,L00591,Investor,Cheque,True,ICICI,4830253
9632,L00765,End User,Bank Transfer,False,,0
9633,L00635,End User,UPI,True,ICICI,7132373
9634,L00838,Investor,Cash,False,,0
9635,L00290,Investor,UPI,True,HDFC,582867
9636,L00040,Investor,Cash,True,ICICI,9618186
9637,L00031,End User,Cash,True,HDFC,6872027
9638,L00243,End User,UPI,True,ICICI,6836754
9639,L00429,End User,Cheque,False,,0
9640,L00137,Investor,Cheque,False,,0
9641,L01101,End User,Bank Transfer,True,PNB,9965012
9642,L00865,End User,UPI,False,,0
9643,L00004,Investor,Bank Transfer,True,SBI,8696112
9644,L00833,End User,Cash,False,,0
9645,L00603,Investor,UPI,False,,0
9646,L01034,Investor,Bank Transfer,False,,0
9647,L00655,End User,UPI,True,ICICI,3797471
9648,L00844,End User,Bank Transfer,False,,0
9649,L00784,End User,UPI,False,,0
9650,L01074,End User,Cheque,False,,0
9651,L00443,Investor,Cash,True,HDFC,1473009
9652,L01178,End User,Cheque,False,,0
9653,L00436,Investor,Bank Transfer,True,HDFC,2944903
9654,L01169,Investor,Bank Transfer,False,,0
9655,L00101,Investor,Cheque,False,,0
9656,L00773,Investor,Cheque,True,SBI,9092826
9657,L00495,End User,Bank Transfer,False,,0
9658,L01028,End User,Cheque,False,,0
9659,L00807,Investor,Cash,False,,0
9660,L01142,Investor,Bank Transfer,True,ICICI,8379323
9661,L00846,End User,UPI,False,,0
9662,L00987,Investor,UPI,True,ICICI,3721029
9663,L00228,End User,Cheque,True,SBI,4962483
9664,L01193,Investor,Bank Transfer,False,,0
9665,L00672,End User,Bank Transfer,False,,0
9666,L00859,Investor,Cash,True,HDFC,3763807
9667,L00925,Investor,Bank Transfer,True,Axis,841704
9668,L00067,End User,UPI,False,,0
9669,L00068,End User,UPI,False,,0
9670,L00817,End User,Cheque,True,Axis,9827503
9671,L00212,Investor,Cheque,True,Axis,1829601
9672,L00013,Investor,Bank Transfer,False,,0
9673,L00494,End User,Bank Transfer,True,PNB,7603708
9674,L01165,Investor,Cash,True,PNB,4718198
9675,L00300,Investor,Cheque,True,Axis,3434888
9676,L00411,Investor,UPI,True,Axis,2160525
9677,L00757,Investor,Bank Transfer,False,,0
9678,L01075,Investor,Cash,True,ICICI,9002162
9679,L00696,End User,UPI,True,Axis,6960974
9680,L01151,Investor,Bank Transfer,True,HDFC,2583391
9681,L00724,Investor,Cash,True,SBI,4895794
9682,L01016,Investor,Bank Transfer,False,,0
9683,L00528,End User,Cash,True,SBI,6321471
9684,L00600,End User,Cheque,False,,0
9685,L01120,End User,Bank Transfer,True,HDFC,1801324
9686,L00567,End User,Bank Transfer,False,,0
9687,L00731,Investor,Bank Transfer,False,,0
9688,L00274,Investor,UPI,False,,0
9689,L00967,End User,Cash,False,,0
9690,L00238,Investor,UPI,True,Axis,9451859
9691,L00406,Investor,Bank Transfer,True,HDFC,761409
9692,L00003,End User,Cash,True,Axis,6572783
9693,L00007,Investor,Cheque,False,,0
9694,L00312,End User,Bank Transfer,False,,0
9695,L01091,Investor,Cheque,False,,0
9696,L00452,Investor,UPI,True,ICICI,8351487
9697,L00722,End User,Cash,False,,0
9698,L00216,End User,UPI,True,Axis,1451338
9699,L01086,Investor,Cheque,False,,0
9700,L00028,Investor,Cheque,False,,0
9701,L01158,Investor,Bank Transfer,False,,0
9702,L00362,Investor,UPI,True,Axis,9279268
9703,L00823,Investor,Cheque,False,,0
9704,L00781,End User,Cash,True,Axis,653492
9705,L00629,Investor,Bank Transfer,True,HDFC,4861706
9706,L00454,End User,UPI,False,,0
9707,L00739,End User,Cheque,False,,0
9708,L00536,Investor,UPI,True,ICICI,6586958
9709,L01050,Investor,Cheque,False,,0
9710,L00399,Investor,Cash,False,,0
9711,L00257,End User,UPI,False,,0
9712,L00292,End User,Bank Transfer,False,,0
9713,L00026,End User,Cheque,True,PNB,2297086
9714,L00337,Investor,Cheque,True,Axis,1449503
9715,L00585,Investor,Bank Transfer,False,,0
9716,L00048,End User,Cheque,False,,0
9717,L00319,End User,Bank Transfer,True,HDFC,7047189
9718,L00107,Investor,UPI,False,,0
9719,L00799,Investor,Cheque,True,HDFC,3398259
9720,L00056,End User,UPI,False,,0
9721,L00523,Investor,Cash,False,,0
9722,L00214,End User,Cheque,True,SBI,3457796
9723,L00121,End User,UPI,False,,0
9724,L00918,End User,Cash,False,,0
9725,L01068,End User,Cheque,False,,0
9726,L01118,Investor,Bank Transfer,True,Axis,4163172
9727,L00073,Investor,Bank Transfer,False,,0
9728,L00948,Investor,UPI,True,Axis,7462867
9729,L00747,End User,Bank Transfer,False,,0
9730,L00716,Investor,Cheque,True,SBI,8887495
9731,L00558,End User,Bank Transfer,True,PNB,9308343
9732,L01082,Investor,Cash,False,,0
9733,L01046,Investor,UPI,False,,0
9734,L00553,Investor,UPI,False,,0
9735,L00562,End User,Bank Transfer,True,SBI,2794986
9736,L00425,Investor,Cash,True,HDFC,3254332
9737,L01014,End User,UPI,True,PNB,3793647
9738,L00326,End User,Bank Transfer,False,,0
9739,L00924,End User,Cheque,True,Axis,7863264
9740,L00317,Investor,Cheque,True,ICICI,7401662
9741,L00804,End User,UPI,False,,0
9742,L01163,End User,Cash,True,ICICI,3516748
9743,L00529,End User,Cash,True,ICICI,5373296
9744,L00837,End User,UPI,True,Axis,9748666
9745,L00715,Investor,Bank Transfer,True,PNB,3222035
9746,L00901,Investor,Cash,False,,0
9747,L00061,Investor,Cheque,True,PNB,583519
9748,L00723,Investor,Cheque,True,Axis,3861696
9749,L00093,End User,Bank Transfer,False,,0
9750,L00858,Investor,UPI,True,HDFC,9858846
9751,L00619,End User,Cheque,False,,0
9752,L00352,Investor,Cash,True,ICICI,4018601
9753,L00933,Investor,Cash,True,SBI,864242
9754,L00281,End User,Cheque,True,SBI,4841556
9755,L00421,End User,UPI,True,PNB,5778702
9756,L01115,Investor,Bank Transfer,True,HDFC,2800189
9757,L00360,Investor,Cash,True,PNB,8758753
9758,L00423,Investor,Cheque,True,ICICI,9072480
9759,L00679,Investor,UPI,False,,0
9760,L00527,Investor,Bank Transfer,True,SBI,3833301
9761,L00478,Investor,Cheque,False,,0
9762,L01095,Investor,Cash,True,Axis,1367272
9763,L00183,End User,Cheque,False,,0
9764,L01092,End User,Cash,True,SBI,5096121
9765,L00433,End User,UPI,False,,0
9766,L00111,Investor,Cash,False,,0
9767,L00371,End User,Cheque,False,,0
9768,L00240,End User,UPI,False,,0
9769,L00709,End User,Cash,False,,0
9770,L00630,End User,Bank Transfer,False,,0
9771,L00594,Investor,Cash,False,,0
9772,L00486,End User,Bank Transfer,False,,0
9773,L00701,Investor,Cash,False,,0
9774,L00262,Investor,Bank Transfer,False,,0
9775,L00480,End User,UPI,False,,0
9776,L00650,End User,UPI,True,ICICI,6163901
9777,L00340,Investor,Cheque,False,,0
9778,L00669,Investor,Cash,False,,0
9779,L00552,End User,Cheque,True,ICICI,5254422
9780,L00459,Investor,UPI,True,SBI,1820209
9781,L00184,Investor,Cheque,False,,0
9782,L00138,End User,UPI,True,Axis,4829978
9783,L01161,End User,Bank Transfer,False,,0
9784,L00707,End User,UPI,True,Axis,1825471
9785,L00582,Investor,Cheque,False,,0
9786,L00081,End User,Cheque,False,,0
9787,L00769,Investor,Bank Transfer,True,ICICI,4808436
9788,L00870,Investor,UPI,False,,0
9789,L00762,Investor,Cheque,True,ICICI,7769920
9790,L00030,Investor,UPI,False,,0
9791,L00542,End User,UPI,False,,0
9792,L00166,Investor,Bank Transfer,True,Axis,6111563
9793,L00249,End User,Bank Transfer,False,,0
9794,L00308,Investor,UPI,False,,0
9795,L00448,End User,UPI,False,,0
9796,L00347,End User,Cash,True,HDFC,912690
9797,L00335,End User,Bank Transfer,False,,0
9798,L00286,End User,Cheque,True,ICICI,6605722
9799,L00950,Investor,Bank Transfer,True,ICICI,2095500
9800,L00098,End User,Cash,True,SBI,9949180
9801,L00468,End User,Cheque,False,,0
9802,L01037,Investor,UPI,True,Axis,552394
9803,L00913,Investor,Cheque,False,,0
9804,L00756,Investor,Bank Transfer,True,SBI,9148231
9805,L00945,End User,Bank Transfer,True,PNB,904056
9806,L00614,Investor,Cash,True,HDFC,8130332
9807,L00802,End User,Cheque,False,,0
9808,L00758,End User,UPI,False,,0
9809,L00689,Investor,UPI,False,,0
9810,L00066,End User,Bank Transfer,False,,0
9811,L00794,End User,Bank Transfer,False,,0
9812,L00744,End User,UPI,True,HDFC,5933249
9813,L00568,Investor,Cash,False,,0
9814,L01084,Investor,Bank Transfer,True,ICICI,3026442
9815,L01099,End User,Cash,False,,0
9816,L00303,Investor,Cheque,True,Axis,8753719
9817,L00255,End User,UPI,True,SBI,7871173
9818,L00959,Investor,Cash,False,,0
9819,L01024,End User,Cash,True,PNB,8608263
9820,L00313,End User,Cash,False,,0
9821,L00530,Investor,Cash,True,ICICI,1657555
9822,L00222,End User,Cheque,False,,0
9823,L00389,Investor,Cash,False,,0
9824,L00236,Investor,Cash,True,Axis,2989463
9825,L00810,Investor,Cheque,False,,0
9826,L00483,Investor,Cheque,False,,0
9827,L00713,Investor,Cheque,True,ICICI,5271847
9828,L00306,End User,Cash,False,,0
9829,L01111,Investor,UPI,False,,0
9830,L01090,End User,Cheque,False,,0
9831,L00772,End User,Cash,True,HDFC,6481831
9832,L00917,Investor,Cash,True,ICICI,7365790
9833,L01139,Investor,Cheque,False,,0
9834,L00250,End User,Cheque,True,PNB,7906370
9835,L00760,End User,Cheque,True,PNB,5122087
9836,L00595,Investor,UPI,False,,0
9837,L00072,Investor,Bank Transfer,False,,0
9838,L00095,Investor,Cheque,True,SBI,7633526
9839,L00546,End User,Cheque,True,PNB,8743040
9840,L00034,Investor,UPI,True,ICICI,6279018
9841,L00862,End User,Cash,True,ICICI,3743788
9842,L00579,End User,Bank Transfer,True,ICICI,7085750
9843,L00449,Investor,Cheque,False,,0
9844,L00446,End User,Cash,False,,0
9845,L00260,Investor,Cheque,False,,0
9846,L00205,End User,UPI,False,,0
9847,L00573,End User,Bank Transfer,True,SBI,5045289
9848,L00824,Investor,UPI,True,SBI,553637
9849,L00586,End User,UPI,False,,0
9850,L00366,End User,Bank Transfer,False,,0
9851,L00812,End User,Cheque,True,SBI,7741701
9852,L00078,Investor,Bank Transfer,False,,0
9853,L00085,End User,Cash,True,SBI,9880338
9854,L00539,Investor,Cheque,True,PNB,3376091
9855,L00083,End User,Bank Transfer,True,PNB,2133593
9856,L00458,Investor,Cash,False,,0
9857,L01138,End User,Cash,False,,0
9858,L00615,End User,UPI,True,Axis,735862
9859,L01186,Investor,Cash,False,,0
9860,L01076,End User,Cheque,False,,0
9861,L00737,End User,Cash,False,,0
9862,L00437,Investor,UPI,False,,0
9863,L00555,End User,UPI,True,PNB,7387686
9864,L01080,End User,Cash,False,,0
9865,L01062,Investor,Cash,False,,0
9866,L00351,Investor,Cheque,True,HDFC,3963735
9867,L00197,End User,Bank Transfer,False,,0
9868,L00465,Investor,Cash,True,HDFC,3217959
9869,L00589,End User,Bank Transfer,False,,0
9870,L00006,End User,UPI,True,Axis,2000267
9871,L00311,End User,Cash,False,,0
9872,L00662,End User,Bank Transfer,False,,0
9873,L00405,End User,Cheque,True,HDFC,1440273
9874,L01196,Investor,Cash,False,,0
9875,L01044,End User,Cash,True,SBI,1970296
9876,L01058,End User,Bank Transfer,False,,0
9877,L00105,Investor,Cheque,True,PNB,2222880
9878,L00537,End User,Cash,True,PNB,1107386
9879,L00606,End User,Cash,True,SBI,5115216
9880,L00063,Investor,UPI,True,SBI,1627426
9881,L00282,End User,Cash,False,,0
9882,L01056,End User,UPI,False,,0
9883,L00239,End User,Cheque,True,HDFC,7299311
9884,L00224,End User,Bank Transfer,False,,0
9885,L00146,End User,UPI,False,,0
9886,L01119,End User,Cash,False,,0
9887,L00374,Investor,Bank Transfer,True,HDFC,8030210
9888,L00119,End User,Cash,True,PNB,8307621
9889,L00803,Investor,UPI,False,,0
9890,L00251,Investor,UPI,True,PNB,1237439
9891,L01157,Investor,UPI,False,,0
9892,L00010,Investor,Cash,False,,0
9893,L00450,Investor,Cash,True,PNB,3536891
9894,L00874,Investor,Bank Transfer,True,SBI,8687908
9895,L00390,Investor,UPI,False,,0
9896,L00966,Investor,UPI,True,Axis,7060931
9897,L00461,Investor,Bank Transfer,False,,0
9898,L01147,End User,Cash,True,HDFC,4867065
9899,L00145,Investor,Bank Transfer,True,HDFC,4657010
9900,L00502,End User,Bank Transfer,True,PNB,973420
9901,L01108,End User,UPI,False,,0
9902,L00540,End User,UPI,False,,0
9903,L00178,Investor,Cheque,False,,0
9904,L01159,Investor,UPI,True,SBI,7970624
9905,L01051,Investor,Bank Transfer,True,HDFC,9412379
9906,L00584,End User,UPI,True,ICICI,2339873
9907,L01195,End User,Bank Transfer,False,,0
9908,L00008,Investor,UPI,True,Axis,3355827
9909,L00574,Investor,Cheque,True,HDFC,5741115
9910,L00843,Investor,Cheque,True,PNB,6357043
9911,L00358,Investor,Bank Transfer,False,,0
9912,L00330,Investor,Cash,True,HDFC,2528002
9913,L00705,Investor,UPI,False,,0
9914,L00830,Investor,Bank Transfer,False,,0
9915,L00259,End User,Bank Transfer,True,HDFC,8205871
9916,L00891,Investor,UPI,False,,0
9917,L00834,End User,Bank Transfer,True,ICICI,1785121
9918,L01188,End User,Bank Transfer,True,ICICI,8171821
9919,L00905,End User,UPI,False,,0
9920,L00526,Investor,Cheque,False,,0
9921,L00814,End User,UPI,False,,0
9922,L00732,Investor,Cash,True,PNB,3553891
9923,L01032,Investor,Cheque,True,HDFC,3419733
9924,L01141,End User,UPI,True,ICICI,4033996
9925,L00441,Investor,Cheque,True,ICICI,6269352
9926,L00532,End User,UPI,False,,0
9927,L00960,End User,Cheque,True,SBI,2592350
9928,L00229,End User,UPI,False,,0
9929,L01041,End User,Cheque,True,ICICI,712835
9930,L00213,End User,Cheque,False,,0
9931,L00080,Investor,Bank Transfer,True,Axis,5319114
9932,L00149,Investor,Cash,False,,0
9933,L00592,End User,UPI,True,HDFC,9058936
9934,L00708,Investor,UPI,True,ICICI,6373247
9935,L00590,End User,UPI,False,,0
9936,L00134,Investor,Cheque,True,SBI,3739173
9937,L00782,Investor,Cheque,False,,0
9938,L00409,Investor,UPI,True,ICICI,7133367
9939,L00970,End User,Bank Transfer,True,ICICI,5640224
9940,L00508,Investor,Cheque,True,ICICI,5252982
9941,L00877,End User,Cheque,True,HDFC,5327503
9942,L00505,Investor,Bank Transfer,True,Axis,931300
9943,L00719,End User,Cash,True,SBI,4518718
9944,L00348,Investor,Bank Transfer,True,SBI,3833858
9945,L00387,End User,UPI,True,Axis,504644
9946,L00001,End User,UPI,False,,0
9947,L00361,End User,Bank Transfer,False,,0
9948,L01134,Investor,Cash,False,,0
9949,L00476,Investor,UPI,False,,0
9950,L00778,End User,UPI,False,,0
9951,L00754,Investor,Cheque,True,PNB,5554816
9952,L00173,End User,Cheque,False,,0
9953,L00451,End User,Cash,True,HDFC,2024216
9954,L00126,Investor,UPI,False,,0
9955,L00931,End User,Cheque,True,PNB,2705669
9956,L00531,Investor,Bank Transfer,False,,0
9957,L00091,Investor,UPI,False,,0
9958,L01162,Investor,Cheque,True,Axis,3078524
9959,L00182,End User,Cheque,False,,0
9960,L01027,End User,Cheque,True,Axis,6767743
9961,L01000,Investor,Cash,False,,0
9962,L00252,Investor,Cheque,False,,0
9963,L00070,Investor,Cheque,False,,0
9964,L00132,End User,Cheque,True,ICICI,8799533
9965,L00301,End User,Bank Transfer,False,,0
