attribute_id,listing_id,bedrooms,bathrooms,floor_number,total_floors,year_built,is_rented,tenant_count,furnishing_status,metro_distance_km,parking_available,power_backup
11647,L11647,1,2,2.0,9,2007,True,4,Semi-Furnished,6.8100000000000005,False,True
11648,L11648,3,2,17.0,20,2013,False,0,Unfurnished,4.17,True,False
11649,L11649,2,1,3.0,28,1998,False,0,Semi-Furnished,6.82,True,True
11650,L11650,4,2,18.0,26,2000,False,0,Unfurnished,9.4,False,True
11651,L11651,2,4,8.0,18,2003,True,4,Semi-Furnished,6.26,True,True
11652,L11652,2,2,4.0,19,1998,False,0,Furnished,10.53,True,True
11653,L11653,1,4,1.0,3,1994,False,0,Semi-Furnished,1.09,False,False
11654,L11654,2,1,8.0,9,2016,False,0,Furnished,7.79,True,True
11655,L11655,1,4,15.0,36,2000,False,0,Unfurnished,13.43,True,True
11656,L11656,2,2,19.0,31,2017,False,0,Semi-Furnished,14.89,False,True
11657,L11657,4,1,16.0,17,1998,False,0,Furnished,8.5,True,False
11658,L11658,5,4,17.0,23,2002,True,2,Unfurnished,7.72,True,True
11659,L11659,5,4,14.0,34,2008,False,0,Furnished,5.19,True,True
11660,L11660,3,3,3.0,5,1997,True,3,Unfurnished,3.42,False,False
11661,L11661,4,3,8.0,15,1993,True,4,Semi-Furnished,3.74,True,False
11662,L11662,2,2,1.0,3,2014,True,2,Furnished,0.5,True,False
11663,L11663,4,3,5.0,19,1996,False,0,Semi-Furnished,14.69,True,True
11664,L11664,2,2,10.0,28,2016,True,0,Semi-Furnished,2.98,True,False
11665,L11665,4,1,0.0,3,2012,True,0,Semi-Furnished,8.21,False,False
11666,L11666,4,4,19.0,38,2018,False,0,Unfurnished,0.85,True,False
11667,L11667,5,1,2.0,4,1999,True,4,Unfurnished,1.7000000000000002,True,False
11668,L11668,4,1,22.0,24,2021,False,0,Semi-Furnished,11.96,True,False
11669,L11669,3,3,11.0,31,2012,False,0,Semi-Furnished,9.14,True,False
11670,L11670,2,4,6.0,11,2013,False,0,Semi-Furnished,1.9500000000000002,False,False
11671,L11671,1,1,24.0,37,2010,False,0,Furnished,7.38,False,False
11672,L11672,4,4,0.0,1,2018,True,4,Furnished,5.0,True,False
11673,L11673,1,4,5.0,9,2016,True,2,Unfurnished,7.33,True,True
11674,L11674,5,1,14.0,17,2023,True,3,Unfurnished,1.71,True,False
11675,L11675,1,4,0.0,1,2015,False,0,Furnished,13.39,False,True
11676,L11676,3,2,1.0,3,2004,True,1,Unfurnished,8.49,False,True
11677,L11677,3,4,8.0,26,1995,False,0,Unfurnished,8.12,False,True
11678,L11678,5,2,14.0,31,2014,True,1,Furnished,2.7199999999999998,True,True
11679,L11679,3,2,15.0,26,2007,False,0,Unfurnished,8.24,True,False
11680,L11680,2,2,19.0,23,1996,True,4,Furnished,14.76,False,True
11681,L11681,3,1,2.0,30,1991,True,1,Semi-Furnished,1.9,True,True
11682,L11682,4,2,4.0,10,2023,True,3,Unfurnished,10.6,True,False
11683,L11683,3,4,2.0,8,1990,False,0,Semi-Furnished,5.86,True,False
11684,L11684,2,3,1.0,25,1991,False,0,Unfurnished,11.67,False,True
11685,L11685,5,3,1.0,22,1993,False,0,Semi-Furnished,7.82,False,True
11686,L11686,3,3,3.0,15,2017,False,0,Furnished,13.56,True,False
11687,L11687,2,2,2.0,10,2012,True,2,Unfurnished,1.35,False,False
11688,L11688,4,1,8.0,20,2009,False,0,Furnished,6.4,True,False
11689,L11689,1,2,22.0,23,2001,True,1,Unfurnished,4.94,True,False
11690,L11690,1,3,0.0,1,2021,True,2,Semi-Furnished,13.29,True,True
11691,L11691,5,4,1.0,2,2020,False,0,Furnished,0.68,False,True
11692,L11692,5,2,11.0,19,2007,False,0,Unfurnished,2.7800000000000002,False,False
11693,L11693,1,3,7.0,14,2018,False,0,Furnished,7.04,False,False
11694,L11694,1,4,0.0,8,2023,False,0,Furnished,8.11,False,True
11695,L11695,5,1,18.0,38,2018,False,0,Furnished,7.34,True,True
11696,L11696,1,4,11.0,12,2016,True,0,Semi-Furnished,9.01,False,False
11697,L11697,3,1,15.0,26,2020,True,2,Semi-Furnished,13.95,False,False
11698,L11698,2,4,25.0,27,2023,False,0,Unfurnished,9.73,True,False
11699,L11699,5,1,22.0,29,2006,True,2,Furnished,7.08,True,False
11700,L11700,2,1,8.0,15,2009,True,2,Furnished,9.14,True,False
11701,L11701,4,1,0.0,1,2020,True,3,Unfurnished,3.26,True,False
11702,L11702,4,2,0.0,28,2020,False,0,Semi-Furnished,0.9400000000000001,False,True
11703,L11703,3,4,1.0,3,2010,False,0,Unfurnished,10.38,True,False
11704,L11704,4,1,9.0,18,1996,True,2,Unfurnished,11.39,True,False
11705,L11705,5,4,30.0,34,2021,False,0,Furnished,14.21,False,True
11706,L11706,3,2,10.0,32,2001,True,4,Furnished,14.4,True,True
11707,L11707,3,3,27.0,29,2012,True,3,Unfurnished,13.16,True,False
11708,L11708,5,3,21.0,25,1995,True,0,Furnished,13.73,False,False
11709,L11709,1,1,10.0,26,2021,False,0,Semi-Furnished,11.42,False,True
11710,L11710,2,2,9.63627358490566,39,2004,True,0,Unfurnished,13.44,False,True
11711,L11711,5,4,6.0,8,2015,True,2,Furnished,0.13,True,False
11712,L11712,1,1,1.0,19,2009,False,0,Semi-Furnished,0.53,True,True
11713,L11713,1,3,20.0,22,2001,False,0,Semi-Furnished,11.54,False,True
11714,L11714,4,2,22.0,29,2015,True,2,Furnished,12.52,True,True
11715,L11715,3,3,31.0,33,2019,True,2,Furnished,4.39,False,False
11716,L11716,3,2,11.0,38,2018,False,0,Unfurnished,0.85,True,True
11717,L11717,4,3,9.63627358490566,35,2019,True,4,Semi-Furnished,0.38,False,False
11718,L11718,4,1,0.0,3,2002,True,4,Unfurnished,1.23,False,True
11719,L11719,3,1,2.0,19,2011,True,1,Unfurnished,7.11,True,False
11720,L11720,5,1,1.0,10,2006,True,0,Semi-Furnished,14.37,True,False
11721,L11721,5,3,5.0,27,2012,True,3,Semi-Furnished,0.7000000000000001,False,True
11722,L11722,5,4,7.0,15,2014,False,0,Furnished,6.33,True,True
11723,L11723,5,3,5.0,11,1995,True,0,Unfurnished,8.15,True,False
11724,L11724,4,3,16.0,26,2015,False,0,Semi-Furnished,9.49,False,False
11725,L11725,2,4,7.0,24,2010,True,2,Semi-Furnished,6.14,True,True
11726,L11726,2,1,0.0,13,1995,False,0,Semi-Furnished,12.21,True,False
11727,L11727,3,3,24.0,32,2011,False,0,Furnished,2.55,True,True
11728,L11728,2,3,7.0,37,2006,True,2,Furnished,0.33,False,True
11729,L11729,5,1,1.0,4,2000,True,0,Semi-Furnished,11.17,False,True
11730,L11730,4,3,1.0,13,1993,True,2,Semi-Furnished,14.17,False,False
11731,L11731,5,4,8.0,9,1999,False,0,Semi-Furnished,12.72,False,False
11732,L11732,1,2,7.0,34,2006,True,4,Unfurnished,11.26,True,True
11733,L11733,4,3,31.0,37,2007,True,1,Furnished,1.6600000000000001,False,False
11734,L11734,1,4,1.0,7,2008,True,4,Furnished,11.94,False,False
11735,L11735,1,1,0.0,1,2011,True,1,Semi-Furnished,7.7,True,False
11736,L11736,3,2,5.0,12,2004,False,0,Unfurnished,4.51,False,True
11737,L11737,1,1,0.0,21,2008,True,3,Unfurnished,14.67,False,True
11738,L11738,2,1,6.0,11,2014,False,0,Furnished,12.96,True,True
11739,L11739,2,1,0.0,14,2007,True,0,Unfurnished,6.22,False,False
11740,L11740,1,2,28.0,34,2001,False,0,Furnished,3.15,False,False
11741,L11741,3,4,31.0,34,2021,False,0,Semi-Furnished,13.48,True,False
11742,L11742,1,4,2.0,25,2015,False,0,Unfurnished,6.28,False,True
11743,L11743,4,4,1.0,4,2015,False,0,Semi-Furnished,13.94,True,False
11744,L11744,4,4,19.0,26,2017,False,0,Semi-Furnished,4.71,False,True
11745,L11745,4,2,13.0,16,2014,False,0,Semi-Furnished,6.28,True,False
11746,L11746,4,1,5.0,10,2019,True,4,Furnished,13.6,False,True
11747,L11747,1,3,1.0,2,2003,True,2,Semi-Furnished,0.99,False,True
11748,L11748,5,2,14.0,35,1990,False,0,Furnished,14.66,False,True
11749,L11749,5,1,16.0,19,2022,True,4,Semi-Furnished,0.76,False,False
11750,L11750,4,3,4.0,6,2000,True,4,Semi-Furnished,9.08,True,False
11751,L11751,3,1,5.0,19,2010,True,1,Furnished,7.2,False,False
11752,L11752,3,4,1.0,8,2011,False,0,Unfurnished,8.73,True,True
11753,L11753,1,2,8.0,14,1994,False,0,Furnished,5.63,False,False
11754,L11754,5,2,3.0,10,2007,True,1,Unfurnished,11.19,True,True
11755,L11755,1,3,1.0,3,2018,True,2,Unfurnished,11.61,False,False
11756,L11756,2,2,7.0,38,2007,True,2,Furnished,10.69,True,False
11757,L11757,4,1,2.0,29,2001,True,1,Unfurnished,0.61,False,False
11758,L11758,2,1,13.0,15,2010,True,0,Semi-Furnished,0.18,True,False
11759,L11759,2,3,21.0,23,2019,False,0,Semi-Furnished,10.14,True,False
11760,L11760,3,3,19.0,23,2004,False,0,Furnished,1.85,True,False
11761,L11761,5,3,0.0,18,2017,True,4,Furnished,0.89,False,False
11762,L11762,4,3,4.0,19,1993,False,0,Unfurnished,0.89,False,False
11763,L11763,1,4,2.0,28,2017,False,0,Unfurnished,0.33,False,True
11764,L11764,4,1,3.0,26,2019,True,0,Unfurnished,10.46,True,True
11765,L11765,1,1,8.0,10,2016,False,0,Semi-Furnished,14.7,False,True
11766,L11766,1,1,2.0,4,2005,False,0,Furnished,8.44,True,False
11767,L11767,5,1,1.0,2,2021,False,0,Unfurnished,9.84,True,True
11768,L11768,2,4,2.0,3,2001,False,0,Semi-Furnished,10.61,True,True
11769,L11769,1,3,2.0,7,2004,True,4,Unfurnished,1.35,False,True
11770,L11770,5,2,14.0,16,2008,False,0,Semi-Furnished,9.85,False,True
11771,L11771,2,1,18.0,31,2007,False,0,Semi-Furnished,12.84,False,True
11772,L11772,2,2,6.0,10,2015,False,0,Furnished,12.46,True,False
11773,L11773,4,4,7.0,19,2000,False,0,Furnished,4.52,True,True
11774,L11774,4,4,13.0,28,2019,True,3,Unfurnished,0.31,True,False
11775,L11775,4,3,4.0,17,2017,True,4,Unfurnished,9.99,False,False
11776,L11776,3,4,0.0,28,2012,True,2,Furnished,10.69,False,False
11777,L11777,2,3,18.0,19,2004,False,0,Furnished,14.06,False,True
11778,L11778,3,2,9.63627358490566,37,2000,True,2,Semi-Furnished,1.37,False,False
11779,L11779,4,4,2.0,23,2010,True,0,Unfurnished,14.4,True,False
11780,L11780,5,3,16.0,20,2020,True,3,Unfurnished,0.39,True,True
11781,L11781,4,2,6.0,13,2004,True,0,Semi-Furnished,6.69,False,False
11782,L11782,1,1,0.0,13,2006,False,0,Unfurnished,6.15,True,True
11783,L11783,5,3,9.0,11,2014,True,0,Unfurnished,0.28,False,True
11784,L11784,5,3,12.0,15,2013,True,0,Unfurnished,11.32,True,True
11785,L11785,2,2,13.0,17,2022,True,1,Semi-Furnished,0.35000000000000003,False,False
11786,L11786,3,2,22.0,28,1993,True,3,Furnished,12.2,True,False
11787,L11787,1,2,11.0,19,1990,False,0,Unfurnished,4.83,True,False
11788,L11788,5,2,2.0,4,2000,True,3,Unfurnished,2.94,True,True
11789,L11789,3,2,0.0,22,2010,True,4,Unfurnished,7.51,False,True
11790,L11790,3,3,2.0,22,2014,False,0,Semi-Furnished,0.49,True,False
11791,L11791,1,2,11.0,37,2017,False,0,Unfurnished,2.55,False,False
11792,L11792,1,1,8.0,39,1995,True,1,Unfurnished,13.99,False,True
11793,L11793,4,2,9.63627358490566,34,1995,True,3,Semi-Furnished,13.69,False,False
11794,L11794,4,4,13.0,33,2011,True,2,Semi-Furnished,3.38,False,False
11795,L11795,5,3,2.0,33,2004,False,0,Unfurnished,2.13,False,False
11796,L11796,5,1,11.0,12,2022,True,3,Furnished,7.75,False,True
11797,L11797,5,3,1.0,2,2006,False,0,Semi-Furnished,10.21,True,True
11798,L11798,4,4,20.0,28,2001,False,0,Furnished,4.06,True,False
11799,L11799,5,2,6.0,10,2020,False,0,Furnished,3.41,True,True
11800,L11800,5,3,0.0,22,2023,True,0,Unfurnished,14.85,False,False
11801,L11801,4,3,2.0,17,2021,True,0,Furnished,7.36,False,True
11802,L11802,4,2,10.0,26,2012,False,0,Furnished,13.29,False,False
11803,L11803,5,3,0.0,3,1994,True,4,Unfurnished,5.78,True,False
11804,L11804,5,3,5.0,7,1991,True,3,Semi-Furnished,1.02,False,True
11805,L11805,3,3,6.0,8,2020,False,0,Semi-Furnished,4.17,True,False
11806,L11806,2,4,9.0,20,2001,False,0,Furnished,9.79,False,True
11807,L11807,4,4,2.0,12,2009,False,0,Semi-Furnished,8.21,True,False
11808,L11808,2,4,10.0,35,2003,True,4,Unfurnished,5.44,True,True
11809,L11809,4,1,8.0,17,2000,False,0,Unfurnished,7.77,True,False
11810,L11810,3,3,12.0,28,2020,True,2,Furnished,14.96,False,False
11811,L11811,2,2,0.0,10,2022,False,0,Unfurnished,10.48,False,False
11812,L11812,3,2,14.0,22,2015,True,3,Unfurnished,9.86,True,False
11813,L11813,1,3,12.0,38,1991,True,0,Unfurnished,8.37,False,False
11814,L11814,2,2,32.0,33,2020,False,0,Unfurnished,2.84,True,False
11815,L11815,2,1,7.0,22,2016,True,0,Furnished,9.31,True,True
11816,L11816,2,2,31.0,37,1994,False,0,Unfurnished,8.72,True,False
11817,L11817,1,4,4.0,13,2000,True,2,Semi-Furnished,11.83,False,False
11818,L11818,1,4,21.0,27,2017,False,0,Unfurnished,4.97,False,False
11819,L11819,3,4,3.0,15,2005,False,0,Furnished,6.07,False,False
11820,L11820,1,4,18.0,22,2015,True,2,Furnished,14.88,True,False
11821,L11821,4,2,17.0,30,2013,False,0,Semi-Furnished,5.27,True,False
11822,L11822,5,3,22.0,37,1993,True,4,Unfurnished,8.3,True,True
11823,L11823,2,1,28.0,34,2001,True,2,Furnished,4.87,True,False
11824,L11824,3,1,1.0,34,2007,False,0,Unfurnished,9.74,True,True
11825,L11825,3,2,12.0,35,2003,False,0,Semi-Furnished,11.61,True,False
11826,L11826,3,2,15.0,19,2006,False,0,Unfurnished,10.31,False,False
11827,L11827,3,4,5.0,8,2005,False,0,Furnished,8.45,False,False
11828,L11828,2,3,7.0,39,2009,False,0,Semi-Furnished,4.74,True,True
11829,L11829,3,4,18.0,33,2017,True,1,Unfurnished,8.81,False,True
11830,L11830,2,3,2.0,28,1990,False,0,Furnished,11.62,False,False
11831,L11831,3,4,31.0,37,2005,True,3,Semi-Furnished,2.41,True,False
11832,L11832,3,1,8.0,25,1993,False,0,Semi-Furnished,6.7,False,False
11833,L11833,5,3,20.0,36,2021,True,3,Semi-Furnished,13.14,False,True
11834,L11834,4,1,16.0,17,2018,False,0,Semi-Furnished,7.57,True,True
11835,L11835,1,4,0.0,24,1997,False,0,Unfurnished,13.5,True,False
11836,L11836,1,1,3.0,21,1991,False,0,Furnished,1.34,True,False
11837,L11837,1,2,0.0,2,2013,True,0,Furnished,4.11,True,False
11838,L11838,4,1,26.0,31,2003,False,0,Furnished,7.63,False,False
11839,L11839,2,1,24.0,33,1990,False,0,Semi-Furnished,2.94,False,False
11840,L11840,1,4,16.0,30,2022,True,3,Furnished,8.66,False,True
11841,L11841,1,1,11.0,12,2000,True,2,Furnished,7.27,False,False
11842,L11842,1,1,10.0,12,2009,True,0,Furnished,14.04,True,False
11843,L11843,2,2,14.0,24,2004,True,1,Semi-Furnished,9.88,True,True
11844,L11844,4,3,15.0,24,2017,False,0,Semi-Furnished,0.31,True,False
11845,L11845,4,3,5.0,11,2010,False,0,Furnished,12.66,False,True
11846,L11846,2,1,10.0,13,2012,False,0,Furnished,9.75,False,True
11847,L11847,5,3,25.0,27,1998,False,0,Semi-Furnished,3.12,True,False
11848,L11848,3,3,2.0,8,2009,True,2,Furnished,3.7800000000000002,False,False
11849,L11849,2,1,4.0,10,2006,True,0,Semi-Furnished,10.34,True,True
11850,L11850,3,4,2.0,8,2004,False,0,Furnished,8.7,False,False
11851,L11851,4,1,1.0,20,1994,True,2,Unfurnished,6.64,False,True
11852,L11852,3,3,0.0,8,2022,False,0,Unfurnished,4.8100000000000005,True,False
11853,L11853,1,2,1.0,9,2019,False,0,Semi-Furnished,12.41,False,True
11854,L11854,3,3,3.0,7,2005,False,0,Semi-Furnished,11.93,False,True
11855,L11855,3,4,12.0,14,2013,True,2,Unfurnished,12.99,False,True
11856,L11856,4,1,19.0,28,2014,True,1,Unfurnished,12.09,False,True
11857,L11857,5,3,1.0,2,2016,True,2,Furnished,14.16,False,True
11858,L11858,3,3,3.0,8,1994,False,0,Unfurnished,1.75,False,False
11859,L11859,4,2,4.0,13,2010,True,0,Unfurnished,7.75,True,False
11860,L11860,1,4,15.0,21,1995,False,0,Furnished,4.77,True,False
11861,L11861,3,3,13.0,28,1998,False,0,Unfurnished,5.86,True,False
11862,L11862,3,3,3.0,35,2016,True,2,Semi-Furnished,13.83,False,True
11863,L11863,1,1,7.0,23,1990,True,2,Furnished,11.83,False,False
11864,L11864,2,4,11.0,15,2019,True,2,Unfurnished,0.58,True,False
11865,L11865,5,2,0.0,2,2004,True,2,Semi-Furnished,6.8,False,False
11866,L11866,1,3,3.0,12,2021,True,3,Semi-Furnished,3.75,True,False
11867,L11867,1,4,25.0,36,2009,True,4,Unfurnished,8.78,True,False
11868,L11868,1,4,0.0,3,1993,False,0,Semi-Furnished,4.86,True,True
11869,L11869,2,4,4.0,5,2023,True,3,Semi-Furnished,7.3,True,True
11870,L11870,1,4,0.0,3,2009,False,0,Furnished,5.66,False,False
11871,L11871,2,3,11.0,19,2017,False,0,Unfurnished,0.64,False,False
11872,L11872,5,4,1.0,2,2014,False,0,Unfurnished,4.49,False,True
11873,L11873,2,1,12.0,37,2000,True,2,Semi-Furnished,10.27,True,True
11874,L11874,5,1,8.0,17,1997,False,0,Semi-Furnished,12.49,True,True
11875,L11875,5,2,10.0,14,2023,False,0,Furnished,12.03,False,False
11876,L11876,5,2,4.0,28,2016,False,0,Unfurnished,3.83,True,False
11877,L11877,4,4,12.0,27,2011,False,0,Furnished,12.22,False,True
11878,L11878,5,2,9.0,10,1997,True,3,Furnished,12.41,True,True
11879,L11879,2,4,1.0,3,2022,True,3,Unfurnished,7.93,False,True
11880,L11880,4,1,28.0,36,1998,False,0,Unfurnished,4.95,False,False
11881,L11881,1,1,14.0,38,2011,True,3,Unfurnished,12.29,False,True
11882,L11882,1,1,19.0,25,1998,False,0,Semi-Furnished,1.6600000000000001,False,False
11883,L11883,3,1,11.0,22,2020,False,0,Furnished,14.35,True,True
11884,L11884,5,2,9.63627358490566,39,2023,False,0,Semi-Furnished,5.09,False,False
11885,L11885,3,2,4.0,30,1993,False,0,Semi-Furnished,2.06,True,False
11886,L11886,5,4,7.0,21,2003,False,0,Unfurnished,11.18,False,False
11887,L11887,5,2,4.0,30,1997,False,0,Unfurnished,6.68,False,True
11888,L11888,2,1,0.0,28,2011,False,0,Unfurnished,7.92,False,False
11889,L11889,2,1,17.0,31,1995,True,1,Furnished,0.7000000000000001,True,False
11890,L11890,1,4,18.0,26,2022,False,0,Unfurnished,4.79,True,False
11891,L11891,4,1,18.0,22,2007,True,3,Semi-Furnished,3.4,True,True
11892,L11892,1,1,9.0,21,1997,True,1,Furnished,6.28,False,False
11893,L11893,5,4,0.0,1,1996,False,0,Semi-Furnished,1.25,True,True
11894,L11894,4,4,21.0,37,2021,False,0,Unfurnished,3.66,True,False
11895,L11895,3,3,8.0,13,1996,True,3,Semi-Furnished,2.74,True,True
11896,L11896,5,2,0.0,21,1999,False,0,Furnished,4.48,False,True
11897,L11897,2,2,5.0,9,2020,False,0,Unfurnished,7.27,False,True
11898,L11898,1,4,2.0,17,2020,False,0,Semi-Furnished,14.39,False,True
11899,L11899,1,3,12.0,21,1999,True,3,Semi-Furnished,7.44,False,False
11900,L11900,3,2,5.0,31,2009,False,0,Unfurnished,14.3,True,False
11901,L11901,1,1,5.0,39,2018,True,2,Semi-Furnished,6.29,True,True
11902,L11902,1,4,17.0,22,2019,True,3,Furnished,1.06,True,False
11903,L11903,4,4,4.0,12,2020,True,1,Furnished,3.23,False,True
11904,L11904,5,2,0.0,6,2022,False,0,Furnished,5.88,False,False
11905,L11905,4,1,12.0,16,1993,True,4,Furnished,14.66,False,False
11906,L11906,4,1,24.0,26,2023,True,3,Unfurnished,12.17,False,True
11907,L11907,1,4,0.0,5,2006,False,0,Unfurnished,1.1400000000000001,True,False
11908,L11908,5,4,2.0,9,2023,True,2,Semi-Furnished,2.69,True,True
11909,L11909,1,1,4.0,14,2021,False,0,Furnished,8.83,True,False
11910,L11910,1,4,2.0,30,2022,False,0,Furnished,14.44,True,False
11911,L11911,4,3,22.0,26,2020,False,0,Furnished,6.21,False,False
11912,L11912,2,2,12.0,29,2015,False,0,Semi-Furnished,12.49,False,False
11913,L11913,2,1,14.0,19,2020,False,0,Semi-Furnished,4.96,False,True
11914,L11914,4,2,0.0,8,2020,True,3,Unfurnished,3.0,False,True
11915,L11915,4,3,14.0,23,2017,False,0,Semi-Furnished,4.85,False,False
11916,L11916,1,4,4.0,35,1999,False,0,Furnished,9.34,True,False
11917,L11917,5,2,21.0,31,1997,False,0,Unfurnished,8.91,False,True
11918,L11918,1,2,10.0,35,2008,True,0,Furnished,6.76,True,True
11919,L11919,1,4,31.0,32,2017,True,1,Furnished,10.36,False,False
11920,L11920,3,2,3.0,5,1994,False,0,Furnished,3.64,True,True
11921,L11921,1,2,13.0,16,2013,False,0,Unfurnished,1.3,True,False
11922,L11922,5,3,6.0,17,1996,True,3,Unfurnished,9.26,False,False
11923,L11923,1,2,2.0,32,2009,True,1,Unfurnished,2.18,True,True
11924,L11924,4,4,10.0,38,1991,True,0,Unfurnished,7.73,True,True
11925,L11925,5,4,29.0,32,1999,False,0,Semi-Furnished,5.17,False,False
11926,L11926,4,4,5.0,20,2007,False,0,Furnished,0.58,False,False
11927,L11927,3,1,0.0,2,2023,False,0,Furnished,6.99,True,True
11928,L11928,3,3,19.0,20,2003,True,2,Unfurnished,13.16,True,True
11929,L11929,5,2,12.0,18,1999,True,0,Furnished,13.24,False,False
11930,L11930,2,2,0.0,1,2021,True,2,Semi-Furnished,10.93,False,False
11931,L11931,2,4,11.0,29,1992,False,0,Unfurnished,7.24,False,False
11932,L11932,5,4,18.0,29,1997,True,3,Semi-Furnished,5.25,False,False
11933,L11933,5,4,18.0,19,1998,True,4,Semi-Furnished,0.56,True,False
11934,L11934,4,4,4.0,6,2000,True,3,Semi-Furnished,10.85,False,True
11935,L11935,3,1,9.63627358490566,39,2005,True,4,Semi-Furnished,13.68,True,False
11936,L11936,5,3,0.0,8,2023,True,0,Furnished,8.81,True,True
11937,L11937,1,3,19.0,24,2013,True,4,Semi-Furnished,14.98,True,True
11938,L11938,4,1,8.0,20,2020,True,1,Furnished,9.81,False,True
11939,L11939,3,2,3.0,14,1994,True,1,Unfurnished,2.49,False,True
11940,L11940,4,2,4.0,5,2022,False,0,Unfurnished,7.62,False,False
11941,L11941,3,3,22.0,34,2019,False,0,Furnished,8.51,True,True
11942,L11942,1,3,6.0,16,2019,False,0,Semi-Furnished,11.67,True,True
11943,L11943,3,2,3.0,7,2004,True,4,Semi-Furnished,10.01,True,True
11944,L11944,4,1,3.0,16,2005,True,0,Semi-Furnished,0.87,True,False
11945,L11945,3,1,5.0,7,2015,True,2,Furnished,3.23,False,True
11946,L11946,4,2,13.0,27,2001,False,0,Semi-Furnished,0.96,False,True
11947,L11947,5,1,8.0,14,2008,True,4,Furnished,6.76,True,False
11948,L11948,1,4,9.0,14,2009,False,0,Furnished,6.2,True,True
11949,L11949,4,3,22.0,33,2010,True,1,Unfurnished,7.27,False,True
11950,L11950,2,2,2.0,33,2004,True,0,Unfurnished,14.99,False,True
11951,L11951,2,4,8.0,20,2005,False,0,Unfurnished,0.46,False,False
11952,L11952,3,4,3.0,36,2005,False,0,Unfurnished,14.47,False,True
11953,L11953,5,1,0.0,7,2012,True,1,Furnished,13.59,True,True
11954,L11954,5,1,24.0,32,1993,True,0,Unfurnished,4.79,True,True
11955,L11955,2,3,1.0,3,2018,True,3,Semi-Furnished,13.63,False,False
11956,L11956,3,3,17.0,39,2013,True,0,Furnished,6.63,True,False
11957,L11957,5,2,12.0,29,1997,True,0,Furnished,11.82,True,True
11958,L11958,5,3,6.0,24,1994,False,0,Unfurnished,0.14,True,True
11959,L11959,3,4,2.0,22,2018,False,0,Furnished,13.56,False,True
11960,L11960,4,3,5.0,6,1999,True,3,Semi-Furnished,9.41,True,True
11961,L11961,2,4,23.0,24,1998,True,2,Semi-Furnished,2.23,True,True
11962,L11962,5,4,2.0,23,2011,True,1,Unfurnished,13.74,True,True
