Listing_ID,City,Property_Type,Price,Sqft,Date_Listed,Agent_ID,Latitude,Longitude
L12758,New York,Townhouse,4435501.39,3655.9,2023-03-14,A0016,45.882633,-77.812522
L12759,Houston,House,2640426.05,8859.76,2023-10-28,A0033,27.635875,-104.054389
L12760,Phoenix,Townhouse,2066279.29,9856.15,2023-01-08,A0047,44.565478,-80.293814
L12761,Phoenix,Townhouse,4536932.52,3487.18,2024-06-07,A0013,45.836833,-91.225696
L12762,Houston,Townhouse,557388.17,8111.66,2024-12-04,A0005,44.80159,-93.814925
L12763,New York,House,2418301.64,5258.63,2024-01-11,A0008,45.726007,-102.359233
L12764,Los Angeles,Townhouse,3296633.08,4904.7,2023-07-02,A0043,30.160573,-85.338751
L12765,Phoenix,House,3081853.05,4172.35,2023-09-25,A0047,48.890171,-103.541921
L12766,Houston,House,1394954.63,3274.24,2023-03-25,A0008,38.027713,-98.815623
L12767,New York,House,2860233.23,9235.32,2024-06-17,A0031,44.455111,-118.416372
L12768,Chicago,Condo,3571952.65,7537.74,2023-06-25,A0021,36.645498,-80.591861
L12769,Los Angeles,Condo,2965938.5,4686.68,2023-10-28,A0010,29.582334,-89.798959
L12770,Houston,Townhouse,3453864.91,7639.86,2023-01-26,A0021,45.308089,-82.765369
L12771,Houston,Condo,1354785.82,7326.7,2023-04-19,A0045,36.775307,-69.328292
L12772,Houston,House,4180959.86,3039.71,2024-01-02,A0011,48.334604,-110.187563
L12773,Phoenix,Condo,2303478.73,2173.26,2023-04-17,A0024,44.471688,-83.441651
L12774,Chicago,House,4937396.84,8444.84,2024-03-14,A0028,43.011975,-105.883848
L12775,Los Angeles,Apartment,214098.07,8208.36,2024-08-07,A0031,42.259304,-113.280754
L12776,New York,Condo,1963545.32,9970.2,2023-07-16,A0012,39.619539,-93.800157
L12777,New York,Townhouse,984327.76,683.95,2023-01-02,A0045,46.533822,-69.191295
L12778,Chicago,Apartment,2822486.68,5633.62,2024-09-09,A0024,39.90577,-69.654846
L12779,Houston,Apartment,1291704.96,7162.57,2024-06-23,A0045,48.903598,-72.321292
L12780,Houston,Condo,3713641.94,6034.13,2023-11-29,A0028,37.537806,-96.271835
L12781,Houston,Condo,4421142.73,7249.2,2024-04-07,A0018,26.962268,-87.543188
L12782,Houston,Townhouse,1133333.33,1803.98,2023-06-30,A0033,43.178329,-121.043214
L12783,Houston,Apartment,887320.33,514.4,2024-10-15,A0015,26.055651,-115.446937
L12784,Chicago,House,4389250.21,1383.8,2024-09-10,A0028,34.257291,-109.359705
L12785,Phoenix,Condo,1870232.38,4110.57,2023-06-23,A0028,35.786415,-110.566536
L12786,Los Angeles,Apartment,2229459.81,3624.87,2024-01-16,A0040,46.309661,-73.309276
L12787,Houston,Apartment,1182750.56,8803.03,2023-11-30,A0041,38.466192,-95.473767
L12788,Phoenix,House,2184042.85,1293.5,2023-11-19,A0012,47.658705,-100.155787
L12789,New York,Apartment,1233370.36,4705.71,2024-05-15,A0023,30.763589,-119.803464
L12790,Chicago,Condo,3363044.46,9599.31,2024-04-30,A0030,31.733339,-79.851152
L12791,Phoenix,House,2544494.42,5277.59,2023-07-17,A0024,33.764401,-124.792278
L12792,Houston,Condo,3961496.19,1757.8,2024-06-30,A0009,42.516167,-75.92854
L12793,Houston,Townhouse,1632367.77,3267.04,2023-10-03,A0042,41.324111,-114.497551
L12794,Houston,Apartment,2577415.58,6454.52,2024-09-16,A0013,29.939428,-96.049588
L12795,Phoenix,Condo,1371664.28,613.9,2023-02-25,A0042,34.689247,-104.508461
L12796,Houston,Condo,4678922.26,9696.95,2023-04-18,A0020,33.443115,-70.956124
L12797,Phoenix,Townhouse,2657484.77,5886.28,2023-01-03,A0019,43.222384,-68.948704
L12798,Houston,Apartment,949966.23,7189.32,2023-03-03,A0004,33.83198,-77.915697
L12799,New York,Condo,1436551.73,5240.13,2024-07-26,A0026,43.141658,-89.194559
L12800,New York,House,506219.62,9600.28,2024-04-23,A0018,38.160444,-95.42393
L12801,Los Angeles,Condo,236298.38,6097.6,2024-11-28,A0033,47.622071,-111.407219
L12802,Houston,Condo,2677016.95,6788.85,2023-01-29,A0020,48.46401,-90.516729
L12803,Houston,Condo,1751902.32,8677.96,2024-02-26,A0043,40.108576,-86.600202
L12804,Phoenix,Condo,4822489.93,8684.79,2023-12-06,A0021,47.071637,-70.732033
L12805,Phoenix,Apartment,939523.84,767.63,2024-05-25,A0040,42.319724,-89.487862
L12806,Houston,Condo,3990172.0,3191.36,2024-08-21,A0023,41.269364,-75.446038
L12807,Los Angeles,Townhouse,1648260.07,2840.02,2024-04-14,A0011,36.172022,-100.902946
L12808,Houston,Condo,1195333.19,563.13,2023-07-31,A0006,38.445694,-93.975724
L12809,Phoenix,House,4851220.41,8829.43,2023-04-20,A0006,34.346257,-71.825494
L12810,Houston,House,4032625.33,3512.83,2024-09-28,A0043,29.199265,-81.661005
L12811,Phoenix,Condo,3190042.37,3796.05,2024-02-26,A0037,47.193376,-71.499864
L12812,Houston,Condo,3515893.08,1446.41,2024-01-03,A0011,30.084999,-116.918666
L12813,Chicago,Townhouse,4957769.23,9902.35,2024-11-20,A0036,38.006214,-113.188465
L12814,Phoenix,Townhouse,3006716.3,8349.39,2023-12-27,A0008,42.690354,-108.176692
L12815,Los Angeles,Apartment,599312.21,5932.69,2024-01-26,A0024,44.764758,-76.5745
L12816,Chicago,Apartment,417844.02,7833.34,2023-08-30,A0043,33.534556,-102.122796
L12817,Houston,House,3366373.21,7882.57,2023-12-30,A0010,40.789155,-124.012426
L12818,Phoenix,Condo,3322245.61,6738.95,2023-04-11,A0043,35.636152,-107.913935
L12819,Chicago,Condo,3766051.59,2153.11,2024-03-05,A0019,44.721609,-118.854053
L12820,Los Angeles,Townhouse,633015.78,7342.99,2024-02-13,A0024,40.771832,-80.979881
L12821,Phoenix,Townhouse,4730021.15,5911.37,2024-04-06,A0033,26.121827,-106.645725
L12822,Chicago,Apartment,2800676.23,7378.68,2023-09-12,A0040,39.639166,-86.203432
L12823,Chicago,Apartment,3282822.05,5662.81,2023-12-25,A0023,41.858114,-103.739093
L12824,Chicago,House,270776.68,9585.2,2023-08-09,A0007,46.80707,-70.638742
L12825,New York,Townhouse,4808773.65,6456.74,2023-12-02,A0048,26.216294,-110.173244
L12826,Houston,Condo,2856700.06,5949.96,2024-04-13,A0005,39.328732,-91.555875
L12827,Phoenix,Townhouse,2860479.25,8506.49,2023-05-30,A0037,37.017503,-91.890117
L12828,Phoenix,Townhouse,4723421.05,4102.75,2023-03-27,A0048,40.386665,-90.462196
L12829,Phoenix,Townhouse,4653815.87,3500.04,2023-05-17,A0047,43.367402,-112.340308
L12830,Chicago,Apartment,1179463.1,5280.1,2023-12-09,A0025,28.224299,-106.176524
L12831,Houston,Condo,4662384.23,6052.44,2024-12-13,A0013,38.005931,-112.821772
L12832,Los Angeles,Condo,3709444.32,2594.58,2024-04-24,A0010,37.494592,-123.649252
L12833,Phoenix,Apartment,192613.56,6981.67,2023-10-19,A0017,37.362781,-87.783668
L12834,Houston,Apartment,1275231.43,8122.56,2023-08-27,A0040,34.920268,-67.238255
L12835,Houston,Condo,2123602.71,5984.54,2023-09-18,A0014,45.389593,-84.704867
L12836,New York,House,2955830.03,5468.15,2023-08-06,A0011,26.519424,-78.817274
L12837,Phoenix,Townhouse,3536515.68,3299.1,2023-01-04,A0046,34.236069,-122.394175
L12838,Chicago,Condo,1130030.93,9141.04,2024-06-19,A0010,39.202138,-82.630312
L12839,Houston,Apartment,4199832.52,7667.75,2023-12-29,A0047,46.814008,-93.978395
L12840,Houston,Condo,4244005.09,5062.73,2024-12-31,A0046,40.123282,-108.79201
L12841,Los Angeles,Townhouse,3211494.21,6761.52,2024-06-07,A0041,28.147464,-90.220171
L12842,New York,Condo,4613360.16,3700.35,2024-08-16,A0030,41.343298,-83.792142
L12843,Houston,Apartment,4083613.89,1068.27,2023-05-17,A0050,33.148514,-70.590646
L12844,Houston,House,1185955.93,2437.31,2024-07-31,A0044,39.08931,-113.404293
L12845,Chicago,Apartment,4013516.64,1255.14,2024-05-13,A0016,38.705835,-85.059581
L12846,Chicago,House,4770690.19,5327.67,2023-06-15,A0037,29.136764,-91.825371
L12847,Los Angeles,Townhouse,774271.59,6409.6,2023-04-06,A0014,44.6529,-90.6681
L12848,Los Angeles,Apartment,4895619.64,4114.24,2024-08-11,A0030,37.961753,-119.374612
L12849,Los Angeles,Condo,222464.7,5536.47,2023-06-24,A0004,34.273441,-99.471002
L12850,Chicago,Apartment,2658619.5,1311.63,2023-08-04,A0039,29.941241,-88.692298
L12851,Chicago,Apartment,3892076.38,7814.61,2024-01-16,A0003,46.984862,-113.088184
L12852,New York,Townhouse,3973146.7,811.43,2024-05-19,A0021,30.809237,-111.402913
L12853,Phoenix,House,3699895.59,6527.04,2024-01-03,A0022,47.437361,-90.196478
L12854,Phoenix,House,2693821.73,4616.79,2023-08-26,A0004,37.994254,-84.692816
L12855,New York,Condo,3289725.18,2246.14,2023-12-05,A0023,37.067763,-113.268643
L12856,Phoenix,Apartment,3529667.71,5469.03,2023-08-27,A0004,36.3227,-90.702003
L12857,Chicago,Townhouse,2523242.2,7919.01,2023-05-26,A0006,46.159798,-100.0244
L12858,Phoenix,House,3018856.38,4428.46,2023-12-30,A0038,44.535599,-115.400801
L12859,Chicago,Condo,4247203.46,3993.24,2023-03-07,A0049,41.23027,-119.097888
L12860,New York,House,1633107.2,1853.37,2024-04-18,A0025,37.571772,-79.862499
L12861,Los Angeles,Condo,2663711.0,6148.47,2023-07-04,A0002,40.762115,-107.535885
L12862,New York,House,141550.63,8366.13,2023-09-01,A0033,30.836689,-117.243553
L12863,Phoenix,Condo,3468438.36,5832.74,2023-03-05,A0037,36.924439,-87.815159
L12864,Chicago,House,1057388.78,2068.33,2024-12-28,A0034,28.378292,-105.031885
L12865,Phoenix,House,2456906.14,6781.66,2024-05-10,A0026,28.079043,-122.78729
L12866,Phoenix,Apartment,1130005.56,786.35,2024-10-28,A0015,42.007886,-70.245514
L12867,Los Angeles,Condo,215315.2,8461.51,2024-05-17,A0021,47.631052,-85.992071
L12868,Phoenix,Condo,2467780.7,9254.2,2023-11-05,A0017,44.260594,-113.909984
L12869,Los Angeles,Apartment,2181684.67,6171.85,2024-03-18,A0047,47.535177,-122.16062
L12870,Chicago,Apartment,2183232.62,8876.91,2024-09-21,A0020,30.324905,-96.424283
L12871,Chicago,House,1123150.18,1302.8,2024-06-24,A0048,31.280013,-67.236383
L12872,Los Angeles,House,4741302.49,2669.27,2023-03-13,A0008,35.173176,-103.44976
L12873,New York,House,117185.04,3513.98,2023-08-11,A0007,34.195997,-73.968617
L12874,Chicago,Apartment,4468572.7,7845.08,2023-08-14,A0001,32.154117,-83.603143
L12875,New York,House,3710819.42,5100.28,2024-08-02,A0003,32.017279,-110.078945
L12876,Chicago,Apartment,943152.96,3809.3,2024-07-08,A0038,46.913444,-122.451687
L12877,Chicago,House,2413740.73,2001.66,2024-01-04,A0038,29.341612,-73.804611
L12878,Houston,Apartment,4945365.4,8201.11,2024-06-24,A0034,45.985421,-78.106524
L12879,Phoenix,Condo,3254121.36,694.97,2024-07-22,A0031,37.238375,-83.997856
L12880,Phoenix,Townhouse,724145.95,3704.07,2024-09-21,A0008,47.245837,-68.246998
L12881,New York,House,2342446.97,2806.37,2024-06-28,A0025,25.428541,-70.451494
L12882,Phoenix,House,2394195.17,1725.6,2023-10-04,A0028,30.327652,-113.797009
L12883,New York,Apartment,4031090.33,2134.39,2024-02-29,A0025,36.973619,-94.53136
L12884,Chicago,Condo,4589198.37,5191.07,2024-01-04,A0001,28.395455,-112.973859
L12885,Houston,Condo,502983.56,4547.54,2023-05-09,A0016,30.160705,-73.323886
L12886,Houston,House,1638782.71,5424.51,2024-02-15,A0003,36.38142,-122.577776
L12887,Chicago,Apartment,1562346.82,7412.39,2024-05-28,A0043,43.425866,-84.355427
L12888,Los Angeles,Apartment,4980635.81,8977.12,2024-11-21,A0048,43.847014,-85.792908
L12889,Los Angeles,Townhouse,2840212.87,1625.39,2024-09-29,A0037,39.77381,-112.193846
L12890,Phoenix,Condo,4411174.33,1285.44,2024-01-09,A0048,46.816332,-71.504126
L12891,New York,Townhouse,2187560.96,3543.37,2023-03-15,A0014,40.105828,-90.590691
L12892,Houston,Condo,3641343.44,5689.86,2024-08-08,A0014,25.571676,-72.238693
L12893,Phoenix,House,1504269.65,1448.93,2024-02-18,A0042,37.431479,-97.955106
L12894,Chicago,House,4567751.52,7301.73,2023-05-09,A0049,48.222153,-78.038411
L12895,Houston,Apartment,2330216.58,5782.9,2024-04-23,A0049,40.747216,-77.814391
L12896,New York,Apartment,4038254.94,7610.38,2024-04-27,A0040,41.521927,-86.543785
L12897,New York,Apartment,1353502.73,3900.18,2023-08-28,A0015,27.739044,-100.244188
L12898,Los Angeles,Condo,3498661.28,4310.42,2023-06-06,A0023,33.632664,-72.582389
L12899,Phoenix,Apartment,2085276.18,8171.93,2023-05-21,A0002,45.312965,-76.704115
L12900,Chicago,House,254053.17,3036.59,2023-10-26,A0028,27.64778,-111.627259
L12901,Houston,Townhouse,2123740.44,4123.46,2023-02-10,A0043,45.141664,-100.095251
L12902,New York,House,2795106.04,628.18,2024-12-28,A0039,38.755236,-116.837124
L12903,Houston,House,843631.91,5775.55,2023-12-11,A0011,34.452711,-123.5071
L12904,Chicago,House,1001174.22,8588.91,2024-11-28,A0027,47.324846,-120.533868
L12905,Houston,Townhouse,2377827.71,764.97,2024-02-02,A0022,25.70665,-119.306343
L12906,Phoenix,House,1779375.59,6331.0,2023-02-10,A0014,47.242655,-104.819411
L12907,Los Angeles,Condo,2259628.64,8531.76,2024-03-26,A0017,46.081914,-71.273709
L12908,Houston,Condo,2358052.25,5192.35,2024-03-13,A0039,48.684341,-90.925209
L12909,Los Angeles,Townhouse,786372.61,3473.71,2024-07-11,A0002,35.001467,-73.97658
L12910,Chicago,Condo,987853.42,9967.55,2023-07-24,A0030,36.056527,-122.257537
L12911,Los Angeles,Apartment,4256010.43,1115.9,2024-05-22,A0029,41.927379,-88.287947
L12912,Houston,Condo,897321.58,2499.02,2024-12-18,A0039,27.645999,-94.789729
L12913,Houston,House,3362980.23,8909.82,2024-02-14,A0050,30.845876,-115.713922
L12914,New York,Condo,2150787.43,3324.42,2023-07-05,A0020,35.608009,-112.409737
L12915,Houston,Apartment,4844359.76,8288.54,2023-05-11,A0032,42.224958,-116.163248
L12916,Los Angeles,Apartment,423911.37,3665.41,2024-09-01,A0001,36.914986999999996,-111.134236
L12917,New York,Apartment,4168905.44,8213.82,2023-10-06,A0035,30.509625,-124.911987
L12918,Houston,House,2508101.23,7014.42,2024-12-02,A0021,32.002535,-106.735732
L12919,Houston,Apartment,126226.62,4950.96,2023-01-04,A0006,42.992084,-68.111602
L12920,Chicago,House,1391935.07,5467.98,2023-02-08,A0019,44.341737,-88.605147
L12921,New York,Apartment,2097714.58,2187.77,2024-09-16,A0035,35.46801,-93.720923
L12922,Chicago,House,1639554.29,1600.9,2024-04-02,A0016,29.639938,-93.18824
L12923,Chicago,House,1876002.37,7310.96,2024-06-29,A0013,38.797284,-90.204307
L12924,Chicago,House,4591692.35,8561.45,2023-08-04,A0014,34.602705,-82.066427
L12925,Phoenix,Condo,1868576.76,7358.72,2023-04-30,A0010,40.334477,-78.832379
L12926,Chicago,Apartment,2152263.96,9172.21,2023-10-08,A0013,44.797217,-123.301223
L12927,Los Angeles,House,3829544.61,8955.74,2023-09-28,A0032,37.673094,-114.1824
L12928,Houston,Apartment,3989784.47,7892.78,2023-05-09,A0030,46.645075,-115.403575
L12929,Phoenix,Condo,512039.29,9032.21,2024-01-11,A0006,33.849053,-102.987465
L12930,Chicago,Townhouse,3549943.17,2088.62,2023-11-11,A0013,36.53918,-109.591558
L12931,Houston,Apartment,2464602.57,7447.93,2023-05-22,A0018,38.695962,-77.521525
L12932,New York,Apartment,755884.08,7659.93,2023-04-15,A0018,42.254005,-101.174523
L12933,New York,Condo,1397081.76,1962.78,2024-12-28,A0023,37.689714,-76.242467
L12934,Houston,House,320673.94,9141.04,2024-05-18,A0036,44.466581,-83.533888
L12935,Los Angeles,Apartment,1865162.23,583.46,2023-02-22,A0028,41.718846,-99.499953
L12936,Houston,Townhouse,1351491.56,4628.75,2023-09-01,A0049,33.400869,-69.445402
L12937,Houston,Condo,1972306.65,704.05,2024-01-29,A0006,40.358171,-79.169329
L12938,Phoenix,House,2943668.68,5471.9,2024-09-09,A0016,32.600884,-84.262104
L12939,New York,Apartment,3688463.8,4415.48,2023-06-20,A0025,42.197798,-79.578376
L12940,New York,Apartment,3066224.73,6419.09,2023-05-26,A0012,40.682986,-100.682418
L12941,Chicago,Condo,3424048.78,7781.22,2024-08-01,A0042,29.255785,-118.565667
L12942,Houston,House,4341631.69,7801.46,2023-11-11,A0028,41.81285,-101.147294
L12943,Houston,House,4381739.77,7361.11,2023-11-28,A0029,28.136784,-95.098136
L12944,Los Angeles,Condo,4317524.81,1467.84,2023-12-30,A0027,27.206623,-118.818309
L12945,New York,Apartment,850527.69,4465.67,2023-10-06,A0013,40.427244,-103.521468
L12946,Los Angeles,Apartment,1330238.75,8251.53,2023-03-27,A0016,33.001775,-71.20025
L12947,Phoenix,House,2561393.99,6715.85,2024-04-03,A0022,28.857637,-117.321554
L12948,Chicago,House,1857822.54,6969.77,2023-06-26,A0020,48.698205,-88.670988
L12949,Los Angeles,Townhouse,745177.94,2655.8,2024-10-24,A0033,45.878309,-76.012025
L12950,New York,Townhouse,1509976.15,3588.07,2024-01-31,A0007,29.245003,-82.522769
L12951,Phoenix,Townhouse,4879600.93,9580.21,2023-08-05,A0036,47.646599,-113.710516
L12952,Houston,House,1799941.1,8545.79,2024-08-22,A0044,39.545018,-101.322634
L12953,Phoenix,House,2152678.93,2066.76,2024-07-24,A0009,37.477483,-92.420719
L12954,Los Angeles,House,131366.97,5674.58,2023-11-05,A0011,33.564109,-117.234204
L12955,New York,Apartment,3625132.91,5159.82,2023-11-20,A0025,32.713154,-109.905089
L12956,Los Angeles,Condo,2126395.32,4714.77,2023-12-23,A0033,27.471922,-86.752353
L12957,Houston,House,605386.31,4970.83,2024-12-03,A0042,29.354141,-76.60475
L12958,Houston,Apartment,4845928.02,6607.44,2024-06-24,A0047,31.458272,-70.392947
L12959,New York,House,3909422.74,9687.92,2023-01-03,A0020,42.669617,-112.806473
L12960,Chicago,Condo,3658135.44,8815.59,2023-03-30,A0034,48.039154,-93.415178
L12961,Phoenix,House,4793574.44,8813.7,2024-01-02,A0025,36.17273,-88.056402
L12962,Phoenix,Apartment,2096652.41,7182.08,2024-02-25,A0050,33.905191,-83.366921
L12963,Houston,House,3620814.35,667.08,2023-03-04,A0044,45.618430000000004,-87.077136
L12964,Los Angeles,House,1110418.7,4684.38,2023-10-06,A0015,41.337987,-79.638681
L12965,Los Angeles,House,3515890.68,5355.7,2024-03-08,A0027,30.875187,-101.71183
L12966,Chicago,Townhouse,168987.55,8503.67,2023-03-27,A0050,37.916127,-94.974749
L12967,Los Angeles,House,718896.36,9267.0,2023-03-18,A0033,46.203387,-115.471017
L12968,Phoenix,Apartment,2183768.7,4789.69,2024-10-04,A0031,40.839691,-123.359778
L12969,Los Angeles,Apartment,159254.2,3354.37,2024-09-13,A0015,33.950321,-115.311622
L12970,Chicago,Apartment,2363632.69,3704.87,2024-02-10,A0013,35.277354,-83.875475
L12971,Phoenix,House,2661679.57,5997.29,2024-01-04,A0041,46.566449,-108.798962
L12972,Los Angeles,Condo,3145872.33,3112.23,2023-09-02,A0016,41.993432,-81.496544
L12973,Phoenix,Apartment,591894.72,9152.02,2024-07-01,A0030,37.241144,-123.277556
L12974,Houston,Townhouse,986958.37,4477.19,2024-01-29,A0017,41.275226,-106.720075
L12975,Houston,Condo,3105088.52,9905.61,2023-04-30,A0018,41.450125,-121.989156
L12976,Houston,Apartment,3325119.79,1540.39,2023-02-02,A0021,38.616039,-81.184642
L12977,Los Angeles,House,226911.12,2284.85,2024-01-14,A0032,40.061278,-101.3304
L12978,Chicago,Townhouse,2747800.07,5360.11,2023-01-31,A0012,33.473708,-114.515356
L12979,Phoenix,Apartment,3946410.49,8748.9,2024-04-11,A0001,33.391958,-91.700034
L12980,New York,Townhouse,438594.3,3862.55,2024-03-09,A0013,33.13979,-68.878182
L12981,Houston,Condo,2124547.04,8455.94,2023-04-29,A0008,25.928326,-122.117689
L12982,Houston,Apartment,1699905.24,4541.8,2023-03-19,A0044,44.876162,-89.711464
L12983,New York,House,4576961.56,8603.42,2023-11-19,A0049,28.779524,-84.710494
L12984,New York,Townhouse,1010431.73,3135.6,2023-06-11,A0041,27.260664,-76.039492
L12985,Los Angeles,Apartment,1659966.02,4982.97,2023-02-20,A0014,35.14878,-105.787702
L12986,Phoenix,Condo,4502379.25,3147.95,2024-04-11,A0016,36.504314,-87.110283
L12987,Houston,Condo,1720201.2,2544.62,2023-08-06,A0050,31.316162,-120.185285
L12988,Chicago,Apartment,2703602.46,4500.88,2024-12-08,A0019,47.957234,-118.823867
L12989,Los Angeles,Condo,261873.15,3679.71,2024-01-31,A0010,28.999027,-83.300895
L12990,Los Angeles,Townhouse,4926021.94,7977.9,2023-03-31,A0031,38.770026,-98.518513
L12991,Chicago,Townhouse,4142238.87,7602.57,2023-05-10,A0036,39.655862,-95.778991
L12992,Chicago,Townhouse,3208564.63,3906.26,2023-01-12,A0003,40.731053,-74.462318
L12993,Chicago,Townhouse,397700.84,9926.6,2024-01-16,A0002,44.052975,-116.486471
L12994,New York,Condo,466862.81,9751.46,2023-02-01,A0037,45.761058,-114.11663
L12995,Houston,Apartment,2770370.79,9219.42,2023-02-20,A0018,32.000171,-102.276245
L12996,New York,Condo,1496815.74,6071.83,2024-01-15,A0014,48.66464,-103.164309
L12997,Houston,Condo,3151668.29,4416.95,2023-12-24,A0002,34.934184,-92.512262
L12998,New York,Apartment,3031143.16,3473.72,2023-09-24,A0024,43.819660999999996,-99.698896
L12999,Phoenix,Apartment,4209391.85,642.8,2024-05-22,A0002,25.982409,-108.026715
L13000,Houston,House,1478747.6,6502.16,2024-03-23,A0024,42.889353,-75.549144
L13001,Los Angeles,Townhouse,2931531.27,5755.04,2024-04-07,A0014,44.930902,-116.227005
L13002,Houston,Apartment,3909080.26,6483.78,2023-02-23,A0001,27.600232,-124.430655
L13003,Houston,Condo,2504787.63,5971.57,2024-06-01,A0046,32.345582,-116.610722
L13004,Houston,Townhouse,4170153.96,1808.3,2023-01-08,A0011,35.745847,-97.201894
L13005,Phoenix,Townhouse,743253.39,7106.1,2023-10-21,A0015,43.33457,-90.998045
L13006,New York,Condo,3696099.05,3924.14,2024-10-09,A0008,37.711545,-116.000818
